nameWithOwner,url,stargazerCount,createdAt,releases,primaryLanguage,age,processed
dingjikerbo/Android-BluetoothKit,https://github.com/dingjikerbo/Android-BluetoothKit,3013,2015-10-08T09:07:33Z,0,Java,2355,false
java8/Java8InAction,https://github.com/java8/Java8InAction,3011,2013-10-28T23:59:40Z,0,Java,3064,false
FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,3011,2011-12-23T07:17:41Z,0,Java,3740,false
pedrovgs/DraggablePanel,https://github.com/pedrovgs/DraggablePanel,3008,2014-04-13T11:40:54Z,10,Java,2898,false
dmytrodanylyk/android-process-button,https://github.com/dmytrodanylyk/android-process-button,3006,2014-05-02T20:39:23Z,1,Java,2878,false
facebookarchive/react-native-fbsdk,https://github.com/facebookarchive/react-native-fbsdk,3005,2015-08-03T17:10:14Z,22,Java,2420,false
zaaach/CityPicker,https://github.com/zaaach/CityPicker,3004,2016-02-27T09:11:27Z,2,Java,2213,false
yanzhenjie/AndServer,https://github.com/yanzhenjie/AndServer,3001,2016-06-14T00:52:52Z,0,Java,2105,false
florent37/ShapeOfView,https://github.com/florent37/ShapeOfView,2999,2018-02-18T12:14:06Z,0,Java,1491,false
ballerina-platform/ballerina-lang,https://github.com/ballerina-platform/ballerina-lang,2998,2016-11-16T14:58:44Z,115,Java,1950,false
lovetuzitong/MultiImageSelector,https://github.com/lovetuzitong/MultiImageSelector,2995,2015-04-08T10:12:50Z,2,Java,2538,false
watabou/pixel-dungeon,https://github.com/watabou/pixel-dungeon,2990,2014-07-26T17:34:32Z,0,Java,2793,false
MindorksOpenSource/PRDownloader,https://github.com/MindorksOpenSource/PRDownloader,2988,2017-11-11T19:29:38Z,5,Java,1589,false
spring-cloud/spring-cloud-kubernetes,https://github.com/spring-cloud/spring-cloud-kubernetes,2987,2016-12-13T21:36:25Z,0,Java,1922,false
stephanenicolas/robospice,https://github.com/stephanenicolas/robospice,2984,2012-09-19T14:09:37Z,1,Java,3469,false
apache/calcite,https://github.com/apache/calcite,2984,2014-06-25T07:00:07Z,0,Java,2825,false
mplushnikov/lombok-intellij-plugin,https://github.com/mplushnikov/lombok-intellij-plugin,2983,2013-10-09T21:49:01Z,116,Java,3083,false
jd-alexander/LikeButton,https://github.com/jd-alexander/LikeButton,2979,2015-12-23T17:49:46Z,14,Java,2278,false
tronprotocol/java-tron,https://github.com/tronprotocol/java-tron,2979,2017-12-26T10:20:38Z,64,Java,1545,false
yui/yuicompressor,https://github.com/yui/yuicompressor,2977,2008-12-05T19:13:24Z,1,Java,4852,false
ZieIony/Carbon,https://github.com/ZieIony/Carbon,2968,2015-02-04T23:11:18Z,2,Java,2600,false
jasonross/Nuwa,https://github.com/jasonross/Nuwa,2968,2015-11-11T14:48:23Z,0,Java,2321,false
evrencoskun/TableView,https://github.com/evrencoskun/TableView,2965,2017-06-13T04:29:44Z,12,Java,1741,false
yarolegovich/SlidingRootNav,https://github.com/yarolegovich/SlidingRootNav,2960,2017-03-26T22:58:48Z,1,Java,1819,false
killme2008/aviatorscript,https://github.com/killme2008/aviatorscript,2948,2011-03-29T12:48:47Z,46,Java,4009,false
KeepSafe/dexcount-gradle-plugin,https://github.com/KeepSafe/dexcount-gradle-plugin,2947,2015-06-04T03:33:17Z,20,Java,2481,false
flutter-webrtc/flutter-webrtc,https://github.com/flutter-webrtc/flutter-webrtc,2940,2018-03-07T02:26:03Z,33,Java,1474,false
yusugomori/DeepLearning,https://github.com/yusugomori/DeepLearning,2931,2013-01-01T16:23:53Z,0,Java,3365,false
awaitility/awaitility,https://github.com/awaitility/awaitility,2928,2010-01-22T15:12:52Z,0,Java,4440,false
jMonkeyEngine/jmonkeyengine,https://github.com/jMonkeyEngine/jmonkeyengine,2925,2014-03-20T22:29:28Z,47,Java,2921,false
gouthampradhan/leetcode,https://github.com/gouthampradhan/leetcode,2922,2017-03-09T10:30:30Z,0,Java,1837,false
JackyAndroid/AndroidChromium,https://github.com/JackyAndroid/AndroidChromium,2921,2016-07-04T07:28:36Z,2,Java,2085,false
mxdldev/android-mvp-mvvm-flytour,https://github.com/mxdldev/android-mvp-mvvm-flytour,2919,2018-12-25T10:42:31Z,11,Java,1181,false
ltsopensource/light-task-scheduler,https://github.com/ltsopensource/light-task-scheduler,2916,2014-10-24T12:53:14Z,29,Java,2704,false
edmodo/cropper,https://github.com/edmodo/cropper,2916,2013-07-24T21:59:06Z,0,Java,3160,false
guolindev/booksource,https://github.com/guolindev/booksource,2915,2016-10-04T02:55:57Z,0,Java,1993,false
udacity/Sunshine-Version-2,https://github.com/udacity/Sunshine-Version-2,2907,2015-03-05T01:48:44Z,0,Java,2572,false
googlesamples/android-vision,https://github.com/googlesamples/android-vision,2906,2015-07-01T21:40:31Z,0,Java,2453,false
javaee/jersey,https://github.com/javaee/jersey,2899,2012-05-18T11:38:25Z,30,Java,3593,false
ManuelPeinado/FadingActionBar,https://github.com/ManuelPeinado/FadingActionBar,2898,2013-05-25T11:50:00Z,0,Java,3221,false
JCTools/JCTools,https://github.com/JCTools/JCTools,2897,2013-11-10T18:04:40Z,15,Java,3051,false
apache/hudi,https://github.com/apache/hudi,2897,2016-12-14T15:53:41Z,15,Java,1922,false
geftimov/android-pathview,https://github.com/geftimov/android-pathview,2894,2015-01-20T15:21:06Z,2,Java,2616,false
CrawlScript/WebCollector,https://github.com/CrawlScript/WebCollector,2891,2014-07-12T03:16:12Z,0,Java,2808,false
rubenlagus/TelegramBots,https://github.com/rubenlagus/TelegramBots,2888,2016-01-14T00:13:07Z,72,Java,2257,false
RipMeApp/ripme,https://github.com/RipMeApp/ripme,2882,2017-01-06T17:12:09Z,126,Java,1898,false
youlookwhat/DesignPattern,https://github.com/youlookwhat/DesignPattern,2880,2016-10-21T10:59:32Z,0,Java,1976,false
phodal/migration,https://github.com/phodal/migration,2880,2020-01-08T02:11:38Z,0,Java,802,false
iwgang/CountdownView,https://github.com/iwgang/CountdownView,2876,2015-10-12T07:46:28Z,3,Java,2351,false
race604/FlyRefresh,https://github.com/race604/FlyRefresh,2873,2015-05-28T10:19:34Z,2,Java,2488,false
bmelnychuk/AndroidTreeView,https://github.com/bmelnychuk/AndroidTreeView,2872,2015-02-11T02:48:05Z,0,Java,2594,false
szerhusenBC/jwt-spring-security-demo,https://github.com/szerhusenBC/jwt-spring-security-demo,2871,2016-03-20T19:16:17Z,3,Java,2190,false
YahooArchive/anthelion,https://github.com/YahooArchive/anthelion,2868,2015-10-27T00:42:01Z,0,Java,2336,false
saulmm/Android-Material-Examples,https://github.com/saulmm/Android-Material-Examples,2859,2014-10-13T16:13:02Z,0,Java,2715,false
DTStack/chunjun,https://github.com/DTStack/chunjun,2858,2018-04-03T12:44:58Z,23,Java,1447,false
nanchen2251/RxJava2Examples,https://github.com/nanchen2251/RxJava2Examples,2854,2017-06-19T05:38:45Z,0,Java,1735,false
nic-delhi/AarogyaSetu_Android,https://github.com/nic-delhi/AarogyaSetu_Android,2854,2020-05-26T17:36:26Z,0,Java,662,false
jtablesaw/tablesaw,https://github.com/jtablesaw/tablesaw,2853,2016-01-01T14:58:28Z,77,Java,2270,false
openaphid/android-flip,https://github.com/openaphid/android-flip,2853,2012-05-22T07:48:41Z,0,Java,3589,false
sublimehq/Packages,https://github.com/sublimehq/Packages,2853,2015-06-13T04:17:44Z,0,Java,2472,false
DV8FromTheWorld/JDA,https://github.com/DV8FromTheWorld/JDA,2852,2015-12-12T13:57:32Z,51,Java,2290,false
SpecialCyCi/AndroidResideMenu,https://github.com/SpecialCyCi/AndroidResideMenu,2846,2013-12-14T15:25:49Z,7,Java,3018,false
eclipse-openj9/openj9,https://github.com/eclipse-openj9/openj9,2844,2017-08-25T13:46:07Z,30,Java,1668,false
Mojang/brigadier,https://github.com/Mojang/brigadier,2842,2014-09-15T08:48:24Z,3,Java,2743,false
donglua/PhotoPicker,https://github.com/donglua/PhotoPicker,2842,2015-06-25T16:53:50Z,13,Java,2459,false
jiangqqlmj/FastDev4Android,https://github.com/jiangqqlmj/FastDev4Android,2840,2015-10-22T05:22:53Z,4,Java,2341,false
w446108264/XhsEmoticonsKeyboard,https://github.com/w446108264/XhsEmoticonsKeyboard,2837,2015-03-06T02:39:34Z,7,Java,2571,false
AweiLoveAndroid/CommonDevKnowledge,https://github.com/AweiLoveAndroid/CommonDevKnowledge,2834,2017-12-15T03:00:08Z,0,Java,1556,false
jprante/elasticsearch-jdbc,https://github.com/jprante/elasticsearch-jdbc,2832,2012-06-02T23:17:56Z,19,Java,3577,false
M66B/FairEmail,https://github.com/M66B/FairEmail,2826,2018-08-02T13:30:25Z,1798,Java,1326,false
jiajunhui/PlayerBase,https://github.com/jiajunhui/PlayerBase,2826,2017-03-28T10:19:51Z,18,Java,1818,false
ikarus23/MifareClassicTool,https://github.com/ikarus23/MifareClassicTool,2822,2013-02-12T15:39:03Z,2,Java,3323,false
jenkinsci/blueocean-plugin,https://github.com/jenkinsci/blueocean-plugin,2822,2016-01-23T18:02:45Z,31,Java,2247,false
JulienGenoud/android-percent-support-lib-sample,https://github.com/JulienGenoud/android-percent-support-lib-sample,2821,2015-06-26T12:44:38Z,2,Java,2459,false
ddd-by-examples/library,https://github.com/ddd-by-examples/library,2819,2019-01-11T09:14:03Z,0,Java,1164,false
cSploit/android,https://github.com/cSploit/android,2816,2014-10-04T05:53:29Z,33,Java,2724,false
sunfusheng/StickyHeaderListView,https://github.com/sunfusheng/StickyHeaderListView,2816,2016-04-22T11:39:25Z,0,Java,2158,false
tianshiyeben/wgcloud,https://github.com/tianshiyeben/wgcloud,2814,2019-01-15T02:02:21Z,8,Java,1160,false
FinalTeam/RxGalleryFinal,https://github.com/FinalTeam/RxGalleryFinal,2810,2016-04-22T01:41:15Z,1,Java,2158,false
mzule/ActivityRouter,https://github.com/mzule/ActivityRouter,2810,2016-04-08T02:27:14Z,3,Java,2172,false
nextcloud/android,https://github.com/nextcloud/android,2802,2016-06-06T21:23:36Z,182,Java,2112,false
JackyAndroid/AndroidTVLauncher,https://github.com/JackyAndroid/AndroidTVLauncher,2801,2016-03-27T08:59:19Z,3,Java,2184,false
square/flow,https://github.com/square/flow,2799,2013-09-12T22:20:16Z,0,Java,3110,false
googlesamples/google-services,https://github.com/googlesamples/google-services,2798,2015-05-20T22:45:11Z,0,Java,2495,false
JoanZapata/android-pdfview,https://github.com/JoanZapata/android-pdfview,2796,2012-11-21T16:19:38Z,0,Java,3406,false
google/binnavi,https://github.com/google/binnavi,2794,2015-08-19T12:20:24Z,3,Java,2405,false
mmin18/RealtimeBlurView,https://github.com/mmin18/RealtimeBlurView,2792,2016-09-21T15:59:51Z,0,Java,2006,false
Teevity/ice,https://github.com/Teevity/ice,2791,2013-06-14T20:56:13Z,3,Java,3200,false
bastillion-io/Bastillion,https://github.com/bastillion-io/Bastillion,2787,2013-02-07T23:11:49Z,17,Java,3327,false
florent37/ExpectAnim,https://github.com/florent37/ExpectAnim,2787,2017-02-20T15:05:03Z,1,Java,1854,false
201206030/fiction_house,https://github.com/201206030/fiction_house,2786,2019-11-11T01:13:52Z,5,Java,860,false
spring-io/initializr,https://github.com/spring-io/initializr,2785,2013-06-07T16:02:22Z,12,Java,3208,false
googlearchive/android-Camera2Basic,https://github.com/googlearchive/android-Camera2Basic,2781,2014-06-26T15:53:00Z,0,Java,2824,false
bitcoin-wallet/bitcoin-wallet,https://github.com/bitcoin-wallet/bitcoin-wallet,2780,2012-03-31T17:06:47Z,18,Java,3640,false
JakeWharton/scalpel,https://github.com/JakeWharton/scalpel,2772,2014-01-06T17:26:01Z,0,Java,2994,false
Tencent/MSEC,https://github.com/Tencent/MSEC,2771,2016-11-28T01:50:35Z,0,Java,1938,false
RobotiumTech/robotium,https://github.com/RobotiumTech/robotium,2771,2009-12-10T12:51:14Z,0,Java,4483,false
fengjundev/Android-Skin-Loader,https://github.com/fengjundev/Android-Skin-Loader,2770,2015-07-01T07:36:33Z,0,Java,2454,false
tyzlmjj/PagerBottomTabStrip,https://github.com/tyzlmjj/PagerBottomTabStrip,2767,2015-08-23T02:35:28Z,12,Java,2401,false
sockeqwe/AdapterDelegates,https://github.com/sockeqwe/AdapterDelegates,2766,2015-07-29T11:19:56Z,18,Java,2426,false
liuyangming/ByteTCC,https://github.com/liuyangming/ByteTCC,2765,2016-02-12T11:51:14Z,17,Java,2228,false
airbnb/airpal,https://github.com/airbnb/airpal,2761,2014-05-05T18:51:30Z,0,Java,2875,false
Nightonke/WoWoViewPager,https://github.com/Nightonke/WoWoViewPager,2752,2016-03-03T04:29:28Z,0,Java,2208,false
MindorksOpenSource/android-mvvm-architecture,https://github.com/MindorksOpenSource/android-mvvm-architecture,2750,2017-07-07T08:34:07Z,0,Java,1717,false
Dimezis/BlurView,https://github.com/Dimezis/BlurView,2750,2016-04-21T16:00:07Z,22,Java,2159,false
sofastack/sofa-jraft,https://github.com/sofastack/sofa-jraft,2746,2019-03-04T10:13:43Z,21,Java,1112,false
Nightonke/CoCoin,https://github.com/Nightonke/CoCoin,2746,2015-10-17T13:50:12Z,0,Java,2346,false
harjot-oberai/MusicDNA,https://github.com/harjot-oberai/MusicDNA,2745,2016-04-30T20:12:34Z,2,Java,2149,false
apache/logging-log4j2,https://github.com/apache/logging-log4j2,2743,2013-06-12T07:00:19Z,0,Java,3203,false
halirutan/IntelliJ-Key-Promoter-X,https://github.com/halirutan/IntelliJ-Key-Promoter-X,2743,2017-07-28T22:09:25Z,19,Java,1695,false
Yalantis/GuillotineMenu-Android,https://github.com/Yalantis/GuillotineMenu-Android,2739,2015-06-15T13:56:21Z,2,Java,2470,false
north2016/T-MVP,https://github.com/north2016/T-MVP,2739,2016-05-09T05:55:34Z,0,Java,2141,false
AbrahamCaiJin/CommonUtilLibrary,https://github.com/AbrahamCaiJin/CommonUtilLibrary,2736,2017-04-28T06:06:58Z,0,Java,1787,false
wenmingvs/AndroidProcess,https://github.com/wenmingvs/AndroidProcess,2736,2016-01-19T06:28:11Z,0,Java,2252,false
MagicMashRoom/SuperCalendar,https://github.com/MagicMashRoom/SuperCalendar,2736,2017-05-11T12:28:51Z,13,Java,1774,false
TangoAgency/material-intro-screen,https://github.com/TangoAgency/material-intro-screen,2732,2016-09-12T13:16:19Z,4,Java,2015,false
oguzbilgener/CircularFloatingActionMenu,https://github.com/oguzbilgener/CircularFloatingActionMenu,2728,2014-07-20T20:42:12Z,0,Java,2799,false
pedrovgs/Algorithms,https://github.com/pedrovgs/Algorithms,2725,2014-11-09T14:32:33Z,0,Java,2688,false
allure-framework/allure2,https://github.com/allure-framework/allure2,2723,2016-05-27T14:06:05Z,50,Java,2123,false
saulmm/CoordinatorBehaviorExample,https://github.com/saulmm/CoordinatorBehaviorExample,2721,2015-08-16T04:14:38Z,0,Java,2408,false
